FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 C;(NU) SUBMARINE OPERATING MODE; ; ;CURRENT / CURRENT;1056/001;3-13;AB
2 O;(NU) SUBMARINE PROPULSION MODE; ; ;CURRENT / CURRENT;1454/001;3-17;ABS
3 O;(NU) REPORTED DEPTH, FEET OR METRES, DECIMAL PERMITTED; ; ;CURRENT / CURRENT;2264/003;2-7;ANS
4 C;(NU) ESTIMATED OR MEASURED; ; ;CURRENT / CURRENT;1457/001;1;A
5 C;(NU) DEPTH DETERMINATION MEANS; ; ;CURRENT / CURRENT;1458/001;1-19;X
