FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ANTENNA POLARIZATION CODE; ; ;CURRENT / CURRENT;1522/001;4-5;A
2 M;(NU) TRANSMISSION RATE IN KILOBITS PER SECOND; ; ;CURRENT / CURRENT;1521/001;3-4;N
3 M;(NU) CONTROLLING SIDE PRIMARY FREQUENCY; ;A;CURRENT / CURRENT;2064/009;3-14;ANS
;(NU) TRANSMIT FREQUENCY BAND CODE; ;B;CURRENT / CURRENT;1068/002;1;N
4 C;(NU) SUBORDINATE SIDE PRIMARY FREQUENCY; ; ;CURRENT / CURRENT;2064/011;3-14;ANS
5 O;(NU) CONTROLLING SIDE ALTERNATE FREQUENCY; ; ;CURRENT / CURRENT;2064/010;3-14;ANS
6 O;(NU) SUBORDINATE SIDE ALTERNATE FREQUENCY; ; ;CURRENT / CURRENT;2064/012;3-14;ANS
