FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TACTICAL CONTROL AUTHORITY; ; ;CURRENT / CURRENT;1028/012;1-20;X
2 M;(NU) DAY-TIME ON STATION; ; ;CURRENT / CURRENT;2000/033;7;AN
3 M;(NU) DAY-TIME OFF STATION; ; ;CURRENT / CURRENT;2000/035;7;AN
4 M;(NU) DURATION TIME IN HOURS AND TENTHS; ; ;CURRENT / CURRENT;2133/002;3-4;NS
* 5 M;(NU) NATO AIRBORNE EARLY WARNING (NAEW) ORBIT IDENTIFIER; ;A ;CURRENT / CURRENT;1577/002;2-4;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, DEGREES; ;B;CURRENT / CURRENT;2022/001;7;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, MINUTES; ;C;CURRENT / CURRENT;2023/001;11;AN
