FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ESTABLISHING AUTHORITY; ; ;CURRENT / CURRENT;1022/252;1-10;AN
