FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ZONE NAME; ; ;CURRENT / CURRENT;1022/275;1-20;X
2 M;(NU) HEIGHT ABOVE MEAN SEA LEVEL (AMSL) OF LANDING SITE; ; ;CURRENT / CURRENT;2558/005;2-7;ANS
* 3 O;(NU) GEOGRAPHIC POSITION, UTM 10-METRE; ;A;CURRENT / CURRENT;2086/001;13;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;B;CURRENT / CURRENT;2024/001;15;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, CENTIMINUTES; ;C;CURRENT / CURRENT;2338/001;17;ANS
