FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) RUNWAY LONG AXIS ORIENTATION IN DEGREES MAGNETIC; ; ;CURRENT / CURRENT;1883/003;3;N
2 M;(NU) LENGTH OF USABLE RUNWAY (FEET, YARDS, METRES); ; ;CURRENT / CURRENT;2454/005;2-7;ANS
3 M;(NU) WIDTH OF USABLE RUNWAY (FEET, YARDS, METRES); ; ;CURRENT / CURRENT;2451/008;2-7;ANS
4 M;(NU) HEIGHT ABOVE MEAN SEA LEVEL (AMSL) OF RUNWAY; ; ;CURRENT / CURRENT;2558/004;2-7;ANS
5 M;(NU) GRADIENT;GRD; ;CURRENT / CURRENT;1789/001;1-2;N
6 M;(NU) SURFACE CONDITION OF THE LANDING/DROP ZONE; ; ;CURRENT / CURRENT;1782/001;3-5;A
7 M;(NU) SURFACE COVERING OF THE LANDING OR DROP ZONE; ; ;CURRENT / CURRENT;1783/001;3-5;A
8 C;(NU) SUB-SURFACE COVERING OF THE LANDING OR DROP ZONE; ; ;CURRENT / CURRENT;1783/002;3-5;A
