FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS;GLOC;A;CURRENT / CURRENT;2024/001;15;AN
;(NU) GEOGRAPHIC POSITION, GEOREF, CENTIMINUTE;GREF;B;CURRENT / CURRENT;2018/001;12;AN
2 O;(NU) LINK 1 SYSTEM COORDINATE CENTRE NAME; ; ;CURRENT / CURRENT;1022/642;1-30;X
