FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) PERCENTAGE AVAILABLE; ; ;CURRENT / CURRENT;1064/052;1-3;N
