FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) CFE LEVEL OF SUBORDINATION; ; ;CURRENT / CURRENT;1492/002;1;N
2 M;(NU) CFE UNIT RECORD NUMBER; ; ;CURRENT / CURRENT;2306/002;4-15;X
3 M;(NU) UNIT DESIGNATION OF HIGHER ECHELON; ; ;CURRENT / CURRENT;1028/027;1-35;X
