FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) METHOD OF COORDINATION; ; ;CURRENT / CURRENT;1401/005;4;A
