FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) DIRECTION OF MOVEMENT; ; ;CURRENT / CURRENT;1161/003;1-2;A
2 O;(NU) DAY-TIME EFFECTIVE; ; ;CURRENT / CURRENT;2000/013;7;AN
3 O;(NU) SPEED IN KILOMETRES PER HOUR; ; ;CURRENT / CURRENT;1267/001;1-4;N
