FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) ASSISTED UNIT CALL SIGN; ; ;CURRENT / CURRENT;1129/028;1-38;X
2 M;(NU) RADIO FREQUENCY; ; ;CURRENT / CURRENT;2064/001;3-14;ANS
