FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) FIRE UNIT STATUS; ; ;CURRENT / CURRENT;1236/019;3;A
2 C;(NU) DTG RETURN TO ACTION, ZULU; ; ;CURRENT / CURRENT;2323/004;14;AN
