FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) CABLE LINK TYPE CODE; ; ;CURRENT / CURRENT;1275/002;5;A
2 M;(NU) TRANSMISSION RATE IN KILOBITS PER SECOND; ; ;CURRENT / CURRENT;1521/001;3-4;N
* 3 O;(NU) GEOGRAPHIC POSITION, UTM 100-METRE; ; ;CURRENT / CURRENT;2087/001;11;AN
