FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GEOGRAPHIC POSITION, UTM 100-METRE; ; ;CURRENT / CURRENT;2087/001;11;AN
2 M;(NU) DTG; ; ;CURRENT / CURRENT;2033/001;14;AN
