FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SHIP NAME; ; ;CURRENT / CURRENT;1022/049;1-38;X
2 M;(NU) MERCHANT SHIP TYPE, CARGO-CARRYING; ; ;CURRENT / CURRENT;1036/005;2-4;A
3 M;(NU) INTERNATIONAL RADIO CALL SIGN; ; ;CURRENT / CURRENT;1129/003;4-8;AN
4 M;(NU) VOYAGE NUMBER; ; ;CURRENT / CURRENT;1012/139;5;AN
5 O;(NU) VESSEL TERMS OF CARRIAGE STATUS; ; ;CURRENT / CURRENT;1120/001;1;N
