FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NUMBER OF AIR DEFENCE AIRCRAFT REMAINING; ; ;CURRENT / CURRENT;1044/004;3;N
2 M;(NU) NUMBER OF AIR DEFENCE WEAPON SYSTEMS AVAILABLE; ; ;CURRENT / CURRENT;1044/012;3;N
3 M;(NU) TOTAL NUMBER AIR DEFENCE AIRCRAFT LOST; ; ;CURRENT / CURRENT;1044/005;3;N
