FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) HOSTILE ACTIVITY; ; ;CURRENT / CURRENT;1299/003;3-8;A
2 M;(NU) UNIT SIZE INDICATOR; ; ;CURRENT / CURRENT;1045/004;1-7;A
3 O;(NU) COMMENTS; ; ;CURRENT / CURRENT;1357/001;1-68;X
