FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) GEOGRAPHIC POSITION, UTM 10-METRE; ;A;CURRENT / CURRENT;2086/001;13;AN
;(NU) GEOGRAPHIC POSITION, LAT/LONG, SECONDS; ;B;CURRENT / CURRENT;2024/001;15;AN
2 M;(NU) DTG; ; ;CURRENT / CURRENT;2033/001;14;AN
3 M;(NU) SPEED; ; ;CURRENT / CURRENT;2063/001;4-7;ANS
4 M;(NU) DIRECTION OF MOVEMENT (COMPASS POINT); ; ;CURRENT / CURRENT;1161/001;1-3;A
