FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) NUMBER AND TYPE OF MINELAYING AIRCRAFT;ACFT;A;CURRENT / CURRENT;2227/001;4-5;AN
;(NU) NUMBER AND TYPE OF MINELAYING SURFACE VESSELS; ;B;CURRENT / CURRENT;2228/001;3-6;AN
;(NU) NUMBER AND TYPE OF MINELAYING SUBMARINES; ;C;CURRENT / CURRENT;2229/001;3-6;AN
* 2 O;(NU) TYPE AND NUMBER OF MINES IN STOCK; ; ;CURRENT / CURRENT;2242/001;8-11;ANS
