FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SHORAD IFF ORIGINATING AUTHORITY; ; ;CURRENT / CURRENT;1028/024;4-7;A
