FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) LANDING GEAR TYPE; ; ;CURRENT / CURRENT;1135/035;1-68;X
2 O;(NU) DESCRIPTION; ; ;CURRENT / CURRENT;1363/001;1-20;X
3 M;(NU) LANDING GEAR CONDITION; ; ;CURRENT / CURRENT;1690/006;1-3;A
