FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 O;(NU) SECTION; ; ;CURRENT / CURRENT;1323/002;1;AN
2 O;(NU) PLATOON; ; ;CURRENT / CURRENT;1323/003;1;AN
3 M;(NU) BATTERY/COMPANY; ; ;CURRENT / CURRENT;1323/004;1;AN
4 M;(NU) BATTALION/REGIMENT; ; ;CURRENT / CURRENT;1323/005;1-3;AN
5 M;(NU) REGIMENT/BRIGADE/DIVISION; ; ;CURRENT / CURRENT;1323/006;1-3;AN
