FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) IDENTIFICATION SAFETY RANGE, NAUTICAL MILES; ; ;CURRENT / CURRENT;2272/004;3-7;ANS
2 M;(NU) MEAN LINE OF ADVANCE, DEGREES TRUE; ; ;CURRENT / CURRENT;2260/001;4;AN
3 M;(NU) SPEED OF ADVANCE, KNOTS; ;A;CURRENT / CURRENT;2265/005;4-7;ANS
;(NU) SPEED OF ADVANCE, APPROXIMATE; ;B;CURRENT / CURRENT;1379/002;3-4;A
;(NU) SPEED OF ADVANCE, KNOTS, VERIFIED; ;C;CURRENT / CURRENT;2190/002;5-9;ANS
