FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TYPE OF AIRCRAFT CONTROL; ; ;CURRENT / CURRENT;1395/002;5-18;ABS
