FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SEARCH TYPE; ; ;CURRENT / CURRENT;1553/004;4-6;A
2 C;(NU) TARGET OF INTEREST LOCATED; ; ;CURRENT / CURRENT;1359/023;1;A
3 C;(NU) TARGET DIFFICULTY FACTOR; ; ;CURRENT / CURRENT;1707/003;1;N
4 C;(NU) TIME LATE/AOP SIZE DIFFICULTY; ; ;CURRENT / CURRENT;1707/004;1;N
5 M;(NU) TOTAL NUMBER OF CONTACTS DETECTED; ; ;CURRENT / CURRENT;1044/338;1-2;N
6 M;(NU) NUMBER OF HIGH INTEREST CONTACTS DETECTED; ; ;CURRENT / CURRENT;1044/342;1-2;N
7 M;(NU) PERCENTAGE OF AREA SEARCHED/COVERED; ; ;CURRENT / CURRENT;1064/053;1-3;N
8 M;(NU) QUALITY OF TACTICS EMPLOYED; ; ;CURRENT / CURRENT;1675/004;1;N
