FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) SURFACE TRANSPORT REPLY NUMBER; ; ;CURRENT / CURRENT;1012/301;7;NS
