FF-SEQ;FIELD USE DESIGNATOR;FLD DESC;ALT;CLASSNAME;FFIRN/FUDN;STRUCTURE
1 M;(NU) TASK ORGANIZATION COMMANDER;TOG;A;CURRENT / CURRENT;1037/003;1-20;X
;(NU) NATO MAJOR SUBORDINATE COMMANDER;MSC;B;CURRENT / CURRENT;1515/015;5-15;A
;(NU) COMMAND IDENTIFIER;CMD;C;CURRENT / CURRENT;1380/006;1-20;X
